bookId,title,series,author,rating,description,pages,publisher,publishDate,coverImg,price,language_1,language_2,language_3,language_4,language_5
book_196,The Canterbury Tales,,"Geoffrey Chaucer, Nevill Coghill (Translator)",3.5,"The procession that crosses Chaucer's pages is as full of life and as richly textured as a medieval tapestry. The Knight, the Miller, the Friar, the Squire, the Prioress, the Wife of Bath, and others who make up the cast of characters -- including Chaucer himself -- are real people, with human emotions and weaknesses. When it is remembered that Chaucer wrote in English at a time when Latin was the standard literary language across western Europe, the magnitude of his achievement is even more remarkable. But Chaucer's genius needs no historical introduction; it bursts forth from every page of The Canterbury Tales.",521,Penguin Books/Penguin Classics,01/30/03,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1261208589l/2696.jpg,3.90000009536743,english,spanish,punjabi,german,italian
book_197,The World According to Garp,,John Irving (Goodreads Author),4.09000015258789,"This is the life and times of T. S. Garp, the bastard son of Jenny Fields—a feminist leader ahead of her times. This is the life and death of a famous mother and her almost-famous son; theirs is a world of sexual extremes—even of sexual assassinations. It is a novel rich with ""lunacy and sorrow""; yet the dark, violent events of the story do not undermine a comedy both ribald and robust. In more than thirty languages, in more than forty countries—with more than ten million copies in print—this novel provides almost cheerful, even hilarious evidence of its famous last line: ""In the world according to Garp, we are all terminal cases."".",610,Ballantine Books,04/01/99,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1447234581l/7069._SY475_.jpg,0,english,italian,russian,japanese,spanish
book_198,A Farewell to Arms,,Ernest Hemingway,3.80999994277954,"A Farewell to Arms is the unforgettable story of an American ambulance driver on the Italian front and his passion for a beautiful English nurse. Set against the looming horrors of the battlefield - the weary, demoralized men marching in the rain during the German attack on Caporetto; the profound struggle between loyalty and desertion—this gripping, semiautobiographical work captures the harsh realities of war and the pain of lovers caught in its inexorable sweep. Ernest Hemingway famously said that he rewrote his ending to A Farewell to Arms thirty-nine times to get the words right.",293,Arrow Books,10/28/04,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1313714836l/10799.jpg,0.910000026226044,english,chinese,arabic,portuguese,spanish
book_199,David Copperfield,,"Charles Dickens, Jeremy Tambling (Introduction)",4,"David Copperfield is the story of a young man's adventures on his journey from an unhappy and impoverished childhood to the discovery of his vocation as a successful novelist. Among the gloriously vivid cast of characters he encounters are his tyrannical stepfather, Mr Murdstone; his brilliant, but ultimately unworthy school-friend James Steerforth; his formidable aunt, Betsey Trotwood; the eternally humble, yet treacherous Uriah Heep; frivolous, enchanting Dora Spenlow; and the magnificently impecunious Wilkins Micawber, one of literature's great comic creations.",882,Penguin,10/28/04,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1461452762l/58696._SY475_.jpg,0,english,arabic,portuguese,hindi,punjabi
book_200,Tote Mädchen lügen nicht,,"Jay Asher (Goodreads Author), Knut Krüger (Übersetzer)",3.92000007629395,"You can’t stop the future. You can’t rewind the past.The only way to learn the secret . . . is to press play.Clay Jensen returns home from school to find a strange package with his name on it lying on his porch. Inside he discovers several cassette tapes recorded by Hannah Baker–his classmate and crush–who committed suicide two weeks earlier. Hannah’s voice tells him that there are thirteen reasons why she decided to end her life. Clay is one of them. If he listens, he’ll find out why. Clay spends the night crisscrossing his town with Hannah as his guide.",288,cbt,03/16/09,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327917740l/6350972.jpg,3.85999989509583,english,german,spanish,arabic,portuguese
book_201,Wicked: The Life and Times of the Wicked Witch of the West,The Wicked Years #1,"Gregory Maguire, Douglas Smith (Illustrator)",3.53999996185303,"When Dorothy triumphed over the Wicked Witch of the West in L. Frank Baum's classic tale we heard only her side of the story. But what about her arch-nemesis, the mysterious Witch? Where did she come from? How did she become so wicked? And what is the true nature of evil?Gregory Maguire creates a fantasy world so rich and vivid that we will never look at Oz the same way again. Wicked is about a land where animals talk and strive to be treated like first-class citizens, Munchkinlanders seek the comfort of middle-class stability, and the Tin Man becomes a victim of domestic violence.",406,William Morrow Paperbacks,10/28/00,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1437733293l/37442._SY475_.jpg,2.75999999046326,english,arabic,italian,chinese,german
book_202,Shōgun,Asian Saga: Chronological Order #1,James Clavell,4.3899998664856,"Alternate Cover for ISBN: 0440178002A bold English adventurer. An invincible Japanese warlord. A beautiful woman torn between two ways of life. All brought together in an extraordinary saga aflame with passion, conflict, ambition, and the struggle for power.Here is the world-famous novel of Japan that is the earliest book in James Clavell’s masterly Asian saga. Set in the year 1600, it tells the story of a bold English pilot whose ship was blown ashore in Japan, where he encountered two people who were to change his life: a warlord with his own quest for power, and a beautiful interpreter torn between two ways of life and two ways of love.",1152,Dell,02/19/09,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1397228842l/402093.jpg,7.03999996185303,english,german,chinese,hindi,japanese
book_203,Extremely Loud & Incredibly Close,,Jonathan Safran Foer (Goodreads Author),3.97000002861023,"Nine-year-old Oskar Schell is an inventor, amateur entomologist, Francophile, letter writer, pacifist, natural historian, percussionist, romantic, Great Explorer, jeweller, detective, vegan, and collector of butterflies. When his father is killed in the September 11th attacks on the World Trade Centre, Oskar sets out to solve the mystery of a key he discovers in his father's closet. It is a search which leads him into the lives of strangers, through the five boroughs of New York, into history, to the bombings of Dresden and Hiroshima, and on an inward journey which brings him ever closer to some kind of peace.",326,Mariner Books,04/04/06,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327879967l/4588.jpg,2.41000008583069,english,german,arabic,chinese,chinese
book_204,Murder on the Orient Express,Hercule Poirot #10,Agatha Christie,4.17000007629395,"Just after midnight, a snowdrift stops the Orient Express in its tracks. The luxurious train is surprisingly full for the time of the year, but by the morning it is one passenger fewer. An American tycoon lies dead in his compartment, stabbed a dozen times, his door locked from the inside.Isolated and with a killer in their midst, detective Hercule Poirot must identify the murderer—in case he or she decides to strike again.",347,HarperCollins,06/04/07,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1486131451l/853510._SY475_.jpg,2.55999994277954,english,spanish,bengali,arabic,portuguese
book_205,His Dark Materials,His Dark Materials #1-3,Philip Pullman,4.25,"The Golden Compass, The Subtle Knife, and The Amber Spyglass are available together in one volume perfect for any fan or newcomer to this modern fantasy classic series.These thrilling adventures tell the story of Lyra and Will—two ordinary children on a perilous journey through shimmering haunted otherworlds. They will meet witches and armored bears, fallen angels and soul-eating specters. And in the end, the fate of both the living—and the dead—will rely on them.Phillip Pullman’s spellbinding His Dark Materials trilogy has captivated readers for over twenty years and won acclaim at every turn.",1088,Laurel Leaf Library,09/23/03,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1442329494l/18116._SY475_.jpg,3.5699999332428,english,hindi,russian,hindi,russian
book_206,A Little Princess,,"Frances Hodgson Burnett, Nancy Bond (Foreword)",4.19999980926514,"Sara Crewe, an exceptionally intelligent and imaginative student at Miss Minchin's Select Seminary for Young Ladies, is devastated when her adored, indulgent father dies. Now penniless and banished to a room in the attic, Sara is demeaned, abused, and forced to work as a servant. How this resourceful girl's fortunes change again is at the center of A Little Princess, one of the best-loved stories in all of children's literature.",242,Penguin Books,02/26/02,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327868556l/3008.jpg,2.86999988555908,english,hindi,spanish,german,italian
book_207,The Other Boleyn Girl,The Plantagenet and Tudor Novels #9,Philippa Gregory (Goodreads Author),4.07000017166138,"This is an alternate cover edition of ISBN 9780743227445Two sisters competing for the greatest prize: The love of a kingWhen Mary Boleyn comes to court as an innocent girl of fourteen, she catches the eye of Henry VIII. Dazzled, Mary falls in love with both her golden prince and her growing role as unofficial queen. However, she soon realises just how much she is a pawn in her family's ambitious plots as the king's interest begins to wane and she is forced to step aside for her best friend and rival: her sister, Anne. Then Mary knows that she must defy her family and her king and take fate into her own hands.",661,Washington Square Press,05/21/03,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1355932638l/37470.jpg,0,english,punjabi,japanese,russian,chinese
